,userId,movieId,rating,original_title
2508,625,377,3.5,A Nightmare on Elm Street
2509,625,527,5.0,Once Were Warriors
2510,625,3101,4.0,I Love You to Death
2511,627,858,4.5,Sleepless in Seattle
2512,627,377,3.5,A Nightmare on Elm Street
2513,629,58559,4.5,Confession of a Child of the Century
2514,630,377,3.0,A Nightmare on Elm Street
2515,630,480,3.0,Monsoon Wedding
2516,630,527,4.0,Once Were Warriors
2517,632,110,5.0,Three Colors: Red
2518,632,339,5.0,Night on Earth
2519,632,377,4.0,A Nightmare on Elm Street
2520,632,480,5.0,Monsoon Wedding
2521,632,500,4.0,Reservoir Dogs
2522,632,527,5.0,Once Were Warriors
2523,633,110,4.0,Three Colors: Red
2524,633,2762,5.0,Young and Innocent
2525,633,2959,4.0,License to Wed
2526,633,25,3.0,Jarhead
2527,633,377,3.0,A Nightmare on Elm Street
2528,633,648,4.0,Beauty and the Beast
2529,633,780,4.0,The Passion of Joan of Arc
2530,633,788,4.0,Mrs. Doubtfire
2531,633,1552,2.0,Parenthood
2532,633,480,4.0,Monsoon Wedding
2533,633,1092,5.0,The Third Man
2534,633,223,4.0,Rebecca
2535,634,1552,3.5,Parenthood
2536,635,141,4.0,Donnie Darko
2537,635,648,4.0,Beauty and the Beast
2538,635,780,3.0,The Passion of Joan of Arc
2539,635,786,4.0,Almost Famous
2540,636,2959,4.0,License to Wed
2541,636,260,4.0,The 39 Steps
2542,636,480,3.0,Monsoon Wedding
2543,636,527,4.0,Once Were Warriors
2544,638,110,5.0,Three Colors: Red
2545,638,147,4.0,The 400 Blows
2546,638,5,3.0,Four Rooms
2547,638,25,4.0,Jarhead
2548,638,64,2.0,Talk to Her
2549,638,141,4.0,Donnie Darko
2550,638,339,3.0,Night on Earth
2551,638,377,3.0,A Nightmare on Elm Street
2552,638,780,4.0,The Passion of Joan of Arc
2553,638,480,4.0,Monsoon Wedding
2554,638,500,3.0,Reservoir Dogs
2555,640,1246,4.0,Rocky Balboa
2556,640,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
2557,640,25,3.5,Jarhead
2558,640,1552,2.5,Parenthood
2559,640,500,2.0,Reservoir Dogs
2560,640,1092,2.5,The Third Man
2561,641,2959,4.0,License to Wed
2562,641,58559,5.0,Confession of a Child of the Century
2563,641,780,4.5,The Passion of Joan of Arc
2564,641,500,5.0,Reservoir Dogs
2565,643,858,4.0,Sleepless in Seattle
2566,643,2959,5.0,License to Wed
2567,643,260,3.5,The 39 Steps
2568,643,527,3.0,Once Were Warriors
2569,644,58559,4.0,Confession of a Child of the Century
2570,644,260,5.0,The 39 Steps
2571,645,58559,5.0,Confession of a Child of the Century
2572,646,260,3.0,The 39 Steps
2573,646,648,3.0,Beauty and the Beast
2574,646,780,3.0,The Passion of Joan of Arc
2575,646,786,3.0,Almost Famous
2576,647,858,4.0,Sleepless in Seattle
2577,651,110,3.5,Three Colors: Red
2578,651,786,3.0,Almost Famous
2579,652,2762,4.5,Young and Innocent
2580,652,2959,4.5,License to Wed
2581,652,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
2582,652,25,3.5,Jarhead
2583,652,260,4.0,The 39 Steps
2584,652,377,4.0,A Nightmare on Elm Street
2585,652,1552,3.0,Parenthood
2586,652,480,4.0,Monsoon Wedding
2587,652,527,4.5,Once Were Warriors
2588,652,223,4.5,Rebecca
2589,654,260,4.0,The 39 Steps
2590,654,1092,4.0,The Third Man
2591,655,858,4.0,Sleepless in Seattle
2592,655,786,3.0,Almost Famous
2593,658,58,3.0,Pirates of the Caribbean: Dead Man's Chest
2594,658,377,3.0,A Nightmare on Elm Street
2595,659,480,2.5,Monsoon Wedding
2596,660,858,3.5,Sleepless in Seattle
2597,660,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
2598,660,3101,3.5,I Love You to Death
2599,661,110,3.0,Three Colors: Red
2600,661,858,5.0,Sleepless in Seattle
2601,661,2959,4.0,License to Wed
2602,661,25,4.0,Jarhead
2603,661,141,1.0,Donnie Darko
2604,661,260,4.0,The 39 Steps
2605,661,377,2.0,A Nightmare on Elm Street
2606,661,780,1.0,The Passion of Joan of Arc
2607,661,1552,2.0,Parenthood
2608,661,480,1.0,Monsoon Wedding
2609,661,527,5.0,Once Were Warriors
2610,661,1092,3.0,The Third Man
2611,663,260,5.0,The 39 Steps
2612,663,780,3.0,The Passion of Joan of Arc
2613,663,480,2.0,Monsoon Wedding
2614,667,260,5.0,The 39 Steps
2615,667,648,3.0,Beauty and the Beast
2616,669,1968,4.0,Fools Rush In
2617,669,260,4.0,The 39 Steps
2618,669,223,3.0,Rebecca
2619,670,260,5.0,The 39 Steps
2620,670,480,5.0,Monsoon Wedding
2621,671,858,5.0,Sleepless in Seattle
2622,671,58559,4.5,Confession of a Child of the Century
2623,671,260,4.5,The 39 Steps
2624,672,110,4.5,Three Colors: Red
2625,672,858,4.5,Sleepless in Seattle
2626,672,1246,5.0,Rocky Balboa
2627,672,1968,4.0,Fools Rush In
2628,672,2762,4.5,Young and Innocent
2629,672,2959,4.0,License to Wed
2630,672,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
2631,672,54503,4.0,The Mystery of Chess Boxing
2632,672,58559,4.5,Confession of a Child of the Century
2633,672,260,5.0,The 39 Steps
2634,672,780,4.0,The Passion of Joan of Arc
2635,672,480,4.5,Monsoon Wedding
2636,672,223,4.0,Rebecca
2637,673,5,4.0,Four Rooms
2638,673,79,4.0,It
2639,673,780,5.0,The Passion of Joan of Arc
2640,673,788,4.0,Mrs. Doubtfire
2641,674,858,4.0,Sleepless in Seattle
2642,674,2762,5.0,Young and Innocent
2643,674,2959,3.5,License to Wed
2644,674,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
2645,674,260,3.5,The 39 Steps
2646,674,377,3.0,A Nightmare on Elm Street
2647,674,780,2.5,The Passion of Joan of Arc
2648,674,480,3.5,Monsoon Wedding
2649,677,3101,3.0,I Love You to Death
2650,679,110,5.0,Three Colors: Red
2651,679,2762,5.0,Young and Innocent
2652,679,2959,5.0,License to Wed
2653,679,648,4.0,Beauty and the Beast
2654,679,480,3.0,Monsoon Wedding
2655,680,1246,4.0,Rocky Balboa
2656,681,110,4.0,Three Colors: Red
2657,681,141,2.0,Donnie Darko
2658,681,377,3.0,A Nightmare on Elm Street
2659,681,480,4.0,Monsoon Wedding
2660,681,500,3.0,Reservoir Dogs
2661,681,527,3.0,Once Were Warriors
2662,681,223,3.0,Rebecca
2663,682,110,3.0,Three Colors: Red
2664,682,858,5.0,Sleepless in Seattle
2665,682,1246,3.5,Rocky Balboa
2666,682,1968,3.0,Fools Rush In
2667,682,2762,4.0,Young and Innocent
2668,682,2959,3.0,License to Wed
2669,682,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
2670,682,25,4.0,Jarhead
2671,682,58,5.0,Pirates of the Caribbean: Dead Man's Chest
2672,682,141,3.0,Donnie Darko
2673,682,260,4.0,The 39 Steps
2674,682,339,3.0,Night on Earth
2675,682,377,4.0,A Nightmare on Elm Street
2676,682,605,3.0,The Matrix Revolutions
2677,682,628,3.0,Interview with the Vampire
2678,682,648,3.0,Beauty and the Beast
2679,682,780,3.0,The Passion of Joan of Arc
2680,682,786,2.0,Almost Famous
2681,682,788,3.0,Mrs. Doubtfire
2682,682,1552,3.0,Parenthood
2683,682,480,3.0,Monsoon Wedding
2684,682,500,3.0,Reservoir Dogs
2685,682,527,3.0,Once Were Warriors
2686,682,1092,3.0,The Third Man
2687,682,3101,3.0,I Love You to Death
2688,682,223,4.0,Rebecca
2689,682,1422,2.0,The Departed
2690,684,260,4.0,The 39 Steps
2691,686,110,4.5,Three Colors: Red
2692,686,858,5.0,Sleepless in Seattle
2693,686,2762,4.5,Young and Innocent
2694,686,2959,3.5,License to Wed
2695,686,4226,0.5,Shriek If You Know What I Did Last Friday the Thirteenth
2696,686,648,5.0,Beauty and the Beast
2697,686,780,4.0,The Passion of Joan of Arc
2698,686,480,4.0,Monsoon Wedding
2699,686,527,5.0,Once Were Warriors
2700,687,2762,3.5,Young and Innocent
2701,687,2959,5.0,License to Wed
2702,687,58559,5.0,Confession of a Child of the Century
2703,687,500,3.5,Reservoir Dogs
2704,688,1968,4.0,Fools Rush In
2705,689,110,3.0,Three Colors: Red
2706,689,2762,5.0,Young and Innocent
2707,689,260,5.0,The 39 Steps
2708,690,110,1.5,Three Colors: Red
2709,690,147,4.0,The 400 Blows
2710,690,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
2711,690,141,4.0,Donnie Darko
2712,690,377,2.5,A Nightmare on Elm Street
2713,690,648,2.5,Beauty and the Beast
2714,690,780,2.5,The Passion of Joan of Arc
2715,690,480,3.0,Monsoon Wedding
2716,690,500,3.5,Reservoir Dogs
2717,690,527,4.5,Once Were Warriors
2718,691,5,5.0,Four Rooms
2719,692,648,3.0,Beauty and the Beast
2720,692,223,4.0,Rebecca
2721,693,260,5.0,The 39 Steps
2722,693,480,3.0,Monsoon Wedding
2723,693,223,4.0,Rebecca
2724,695,858,4.5,Sleepless in Seattle
2725,695,2959,4.5,License to Wed
2726,696,480,4.0,Monsoon Wedding
2727,697,223,4.5,Rebecca
2728,698,1968,4.0,Fools Rush In
2729,698,2959,3.0,License to Wed
2730,699,110,5.0,Three Colors: Red
2731,699,339,4.0,Night on Earth
2732,699,377,5.0,A Nightmare on Elm Street
2733,699,480,4.0,Monsoon Wedding
2734,699,500,4.0,Reservoir Dogs
2735,700,58559,4.5,Confession of a Child of the Century
2736,701,110,2.5,Three Colors: Red
2737,701,780,4.0,The Passion of Joan of Arc
2738,701,480,4.0,Monsoon Wedding
2739,702,110,3.5,Three Colors: Red
2740,702,858,5.0,Sleepless in Seattle
2741,702,2762,5.0,Young and Innocent
2742,702,2959,5.0,License to Wed
2743,702,58559,5.0,Confession of a Child of the Century
2744,702,260,5.0,The 39 Steps
2745,702,648,4.0,Beauty and the Beast
2746,702,780,3.0,The Passion of Joan of Arc
2747,702,788,2.0,Mrs. Doubtfire
2748,702,480,5.0,Monsoon Wedding
2749,702,527,5.0,Once Were Warriors
2750,703,110,4.0,Three Colors: Red
2751,703,260,4.0,The 39 Steps
2752,703,762,3.0,Monty Python and the Holy Grail
2753,703,780,4.0,The Passion of Joan of Arc
2754,703,480,4.0,Monsoon Wedding
2755,703,1092,4.0,The Third Man
2756,705,480,4.0,Monsoon Wedding
2757,706,2959,4.5,License to Wed
2758,706,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
2759,706,58,2.5,Pirates of the Caribbean: Dead Man's Chest
2760,707,339,3.0,Night on Earth
2761,707,377,4.0,A Nightmare on Elm Street
2762,707,480,3.0,Monsoon Wedding
2763,707,500,3.0,Reservoir Dogs
2764,707,527,5.0,Once Were Warriors
2765,708,110,4.0,Three Colors: Red
2766,708,2762,3.5,Young and Innocent
2767,708,2959,4.5,License to Wed
2768,710,110,4.0,Three Colors: Red
2769,710,1968,4.0,Fools Rush In
2770,710,527,4.0,Once Were Warriors
2771,711,110,3.0,Three Colors: Red
2772,711,858,5.0,Sleepless in Seattle
2773,711,2762,3.5,Young and Innocent
2774,711,25,4.0,Jarhead
2775,711,788,2.0,Mrs. Doubtfire
2776,711,480,3.0,Monsoon Wedding
2777,711,1092,5.0,The Third Man
2778,713,110,4.5,Three Colors: Red
2779,713,2762,4.5,Young and Innocent
2780,713,2959,5.0,License to Wed
2781,713,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
2782,713,58559,5.0,Confession of a Child of the Century
2783,713,260,4.5,The 39 Steps
2784,713,377,4.0,A Nightmare on Elm Street
2785,713,1552,4.5,Parenthood
2786,713,480,4.5,Monsoon Wedding
2787,715,2762,4.0,Young and Innocent
2788,715,2959,5.0,License to Wed
2789,715,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
2790,715,58559,4.0,Confession of a Child of the Century
2791,715,141,4.5,Donnie Darko
2792,715,260,4.0,The 39 Steps
2793,715,377,1.5,A Nightmare on Elm Street
2794,715,648,4.5,Beauty and the Beast
2795,715,780,4.0,The Passion of Joan of Arc
2796,715,480,4.5,Monsoon Wedding
2797,715,500,4.5,Reservoir Dogs
2798,715,527,5.0,Once Were Warriors
2799,717,5,3.0,Four Rooms
2800,717,79,3.0,It
2801,717,141,1.0,Donnie Darko
2802,717,628,3.0,Interview with the Vampire
2803,717,648,3.0,Beauty and the Beast
2804,717,762,2.0,Monty Python and the Holy Grail
2805,717,780,2.0,The Passion of Joan of Arc
2806,717,788,2.0,Mrs. Doubtfire
2807,719,110,4.5,Three Colors: Red
2808,719,858,5.0,Sleepless in Seattle
2809,719,1246,4.0,Rocky Balboa
2810,719,1968,4.0,Fools Rush In
2811,719,2762,4.5,Young and Innocent
2812,719,2959,5.0,License to Wed
2813,719,54503,4.5,The Mystery of Chess Boxing
2814,719,58559,5.0,Confession of a Child of the Century
2815,719,96821,4.5,Caesar Must Die
2816,719,648,3.0,Beauty and the Beast
2817,719,780,3.5,The Passion of Joan of Arc
2818,719,480,3.0,Monsoon Wedding
2819,719,527,3.0,Once Were Warriors
2820,720,141,4.0,Donnie Darko
2821,721,110,5.0,Three Colors: Red
2822,721,25,4.0,Jarhead
2823,721,377,3.0,A Nightmare on Elm Street
2824,721,648,3.0,Beauty and the Beast
2825,721,780,3.0,The Passion of Joan of Arc
2826,721,480,3.0,Monsoon Wedding
2827,721,500,4.0,Reservoir Dogs
2828,721,223,5.0,Rebecca
2829,722,110,4.0,Three Colors: Red
2830,722,339,3.0,Night on Earth
2831,722,377,4.0,A Nightmare on Elm Street
2832,722,480,3.0,Monsoon Wedding
2833,724,858,4.5,Sleepless in Seattle
2834,724,2762,4.0,Young and Innocent
2835,724,2959,4.5,License to Wed
2836,724,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
2837,724,260,3.5,The 39 Steps
2838,724,780,2.0,The Passion of Joan of Arc
2839,724,1552,2.5,Parenthood
2840,724,480,1.5,Monsoon Wedding
2841,724,500,2.0,Reservoir Dogs
2842,724,527,3.5,Once Were Warriors
2843,726,147,4.0,The 400 Blows
2844,726,527,5.0,Once Were Warriors
2845,727,858,5.0,Sleepless in Seattle
2846,727,1246,2.0,Rocky Balboa
2847,727,2762,5.0,Young and Innocent
2848,727,58559,1.0,Confession of a Child of the Century
2849,727,5,2.5,Four Rooms
2850,727,260,3.5,The 39 Steps
2851,727,780,3.5,The Passion of Joan of Arc
2852,727,527,3.0,Once Were Warriors
2853,728,858,5.0,Sleepless in Seattle
2854,728,1968,3.0,Fools Rush In
2855,728,2762,5.0,Young and Innocent
2856,728,141,3.0,Donnie Darko
2857,728,260,5.0,The 39 Steps
2858,728,377,4.0,A Nightmare on Elm Street
2859,728,628,5.0,Interview with the Vampire
2860,728,648,4.0,Beauty and the Beast
2861,728,780,5.0,The Passion of Joan of Arc
2862,728,788,4.0,Mrs. Doubtfire
2863,728,1552,4.0,Parenthood
2864,728,480,5.0,Monsoon Wedding
2865,728,500,4.0,Reservoir Dogs
2866,728,1092,4.0,The Third Man
2867,728,3101,4.0,I Love You to Death
2868,729,648,3.0,Beauty and the Beast
2869,729,780,4.0,The Passion of Joan of Arc
2870,729,786,4.0,Almost Famous
2871,729,788,3.0,Mrs. Doubtfire
2872,731,110,4.0,Three Colors: Red
2873,731,25,5.0,Jarhead
2874,731,58,3.0,Pirates of the Caribbean: Dead Man's Chest
2875,731,141,4.0,Donnie Darko
2876,731,260,4.0,The 39 Steps
2877,731,339,3.0,Night on Earth
2878,731,377,3.0,A Nightmare on Elm Street
2879,731,648,1.0,Beauty and the Beast
2880,731,527,5.0,Once Were Warriors
2881,732,1968,4.5,Fools Rush In
2882,732,2762,3.0,Young and Innocent
2883,732,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
2884,732,260,4.0,The 39 Steps
2885,732,377,3.0,A Nightmare on Elm Street
2886,732,648,3.0,Beauty and the Beast
2887,732,780,3.5,The Passion of Joan of Arc
2888,733,110,4.5,Three Colors: Red
2889,733,858,4.0,Sleepless in Seattle
2890,733,2762,3.0,Young and Innocent
2891,733,2959,5.0,License to Wed
2892,733,58559,4.5,Confession of a Child of the Century
2893,733,25,3.5,Jarhead
2894,733,260,3.0,The 39 Steps
2895,733,377,3.5,A Nightmare on Elm Street
2896,733,628,4.5,Interview with the Vampire
2897,733,648,4.0,Beauty and the Beast
2898,733,780,3.5,The Passion of Joan of Arc
2899,733,786,3.5,Almost Famous
2900,733,788,3.0,Mrs. Doubtfire
2901,733,480,3.5,Monsoon Wedding
2902,733,500,3.0,Reservoir Dogs
2903,733,527,3.0,Once Were Warriors
2904,733,1092,3.5,The Third Man
2905,734,858,3.0,Sleepless in Seattle
2906,735,762,2.0,Monty Python and the Holy Grail
2907,735,1092,3.0,The Third Man
2908,736,1968,3.5,Fools Rush In
2909,736,2762,4.5,Young and Innocent
2910,736,2959,4.0,License to Wed
2911,736,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
2912,736,54503,3.5,The Mystery of Chess Boxing
2913,736,58559,4.5,Confession of a Child of the Century
2914,736,96821,4.0,Caesar Must Die
2915,736,260,2.0,The 39 Steps
2916,736,480,4.5,Monsoon Wedding
2917,736,527,3.5,Once Were Warriors
2918,737,58559,2.0,Confession of a Child of the Century
2919,737,260,5.0,The 39 Steps
2920,737,527,1.5,Once Were Warriors
2921,738,110,4.5,Three Colors: Red
2922,738,1246,4.0,Rocky Balboa
2923,738,1968,3.5,Fools Rush In
2924,738,2959,5.0,License to Wed
2925,738,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
2926,738,58559,4.0,Confession of a Child of the Century
2927,738,527,3.0,Once Were Warriors
2928,739,2762,4.0,Young and Innocent
2929,739,780,3.0,The Passion of Joan of Arc
2930,739,527,5.0,Once Were Warriors
2931,740,110,4.5,Three Colors: Red
2932,740,1246,5.0,Rocky Balboa
2933,740,1968,4.0,Fools Rush In
2934,740,2762,5.0,Young and Innocent
2935,740,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
2936,740,141,4.5,Donnie Darko
2937,740,339,5.0,Night on Earth
2938,740,377,4.5,A Nightmare on Elm Street
2939,740,648,5.0,Beauty and the Beast
2940,740,780,4.5,The Passion of Joan of Arc
2941,740,786,4.0,Almost Famous
2942,740,480,5.0,Monsoon Wedding
2943,740,500,4.0,Reservoir Dogs
2944,740,223,4.0,Rebecca
2945,741,110,4.0,Three Colors: Red
2946,741,858,4.5,Sleepless in Seattle
2947,741,1246,4.0,Rocky Balboa
2948,741,1968,4.0,Fools Rush In
2949,741,2762,4.5,Young and Innocent
2950,741,2959,4.5,License to Wed
2951,741,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
2952,741,54503,3.5,The Mystery of Chess Boxing
2953,741,58559,3.5,Confession of a Child of the Century
2954,741,5,3.5,Four Rooms
2955,741,141,4.5,Donnie Darko
2956,741,260,4.5,The 39 Steps
2957,741,377,3.0,A Nightmare on Elm Street
2958,741,648,3.0,Beauty and the Beast
2959,741,762,3.0,Monty Python and the Holy Grail
2960,741,780,3.5,The Passion of Joan of Arc
2961,741,786,2.5,Almost Famous
2962,741,788,3.0,Mrs. Doubtfire
2963,741,1552,3.5,Parenthood
2964,741,480,5.0,Monsoon Wedding
2965,741,500,4.0,Reservoir Dogs
2966,741,527,4.0,Once Were Warriors
2967,741,1092,4.0,The Third Man
2968,741,3101,3.0,I Love You to Death
2969,741,223,4.0,Rebecca
2970,741,415,3.5,Batman & Robin
2971,742,5,4.0,Four Rooms
2972,742,79,4.0,It
2973,742,648,4.0,Beauty and the Beast
2974,742,762,3.0,Monty Python and the Holy Grail
2975,742,780,3.0,The Passion of Joan of Arc
2976,742,786,3.0,Almost Famous
2977,742,788,4.0,Mrs. Doubtfire
2978,743,1246,4.0,Rocky Balboa
2979,743,25,5.0,Jarhead
2980,743,141,3.0,Donnie Darko
2981,745,58559,4.0,Confession of a Child of the Century
2982,746,858,5.0,Sleepless in Seattle
2983,746,2762,4.0,Young and Innocent
2984,746,2959,4.5,License to Wed
2985,746,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
2986,746,54503,4.0,The Mystery of Chess Boxing
2987,746,58559,4.0,Confession of a Child of the Century
2988,746,260,4.5,The 39 Steps
2989,746,480,4.0,Monsoon Wedding
2990,746,527,5.0,Once Were Warriors
2991,748,5,4.0,Four Rooms
2992,748,260,5.0,The 39 Steps
2993,748,648,4.0,Beauty and the Beast
2994,748,762,4.0,Monty Python and the Holy Grail
2995,748,780,5.0,The Passion of Joan of Arc
2996,748,788,3.0,Mrs. Doubtfire
2997,749,58559,4.5,Confession of a Child of the Century
2998,750,780,3.5,The Passion of Joan of Arc
2999,751,110,4.5,Three Colors: Red
3000,751,858,5.0,Sleepless in Seattle
3001,751,2762,4.0,Young and Innocent
3002,751,2959,4.5,License to Wed
3003,751,4226,4.0,Shriek If You Know What I Did Last Friday the Thirteenth
3004,751,54503,3.5,The Mystery of Chess Boxing
3005,751,58559,4.5,Confession of a Child of the Century
3006,751,648,3.5,Beauty and the Beast
3007,751,780,3.5,The Passion of Joan of Arc
3008,751,527,4.5,Once Were Warriors
3009,752,110,3.0,Three Colors: Red
3010,752,858,5.0,Sleepless in Seattle
3011,752,2959,5.0,License to Wed
3012,752,58559,5.0,Confession of a Child of the Century
3013,752,260,4.5,The 39 Steps
3014,752,527,4.5,Once Were Warriors
3015,753,110,5.0,Three Colors: Red
3016,753,480,4.0,Monsoon Wedding
3017,754,58559,3.5,Confession of a Child of the Century
3018,755,2762,4.0,Young and Innocent
3019,755,2959,4.5,License to Wed
3020,755,377,3.5,A Nightmare on Elm Street
3021,755,648,2.5,Beauty and the Beast
3022,755,780,3.0,The Passion of Joan of Arc
3023,755,788,4.0,Mrs. Doubtfire
3024,755,480,4.0,Monsoon Wedding
3025,755,500,4.0,Reservoir Dogs
3026,755,527,3.0,Once Were Warriors
3027,755,1092,2.5,The Third Man
3028,755,223,1.5,Rebecca
3029,757,5,3.0,Four Rooms
3030,757,648,5.0,Beauty and the Beast
3031,757,780,5.0,The Passion of Joan of Arc
3032,757,786,5.0,Almost Famous
3033,758,858,5.0,Sleepless in Seattle
3034,758,260,5.0,The 39 Steps
3035,758,527,5.0,Once Were Warriors
3036,760,5,3.0,Four Rooms
3037,760,58,5.0,Pirates of the Caribbean: Dead Man's Chest
3038,760,141,4.0,Donnie Darko
3039,760,648,5.0,Beauty and the Beast
3040,760,780,3.0,The Passion of Joan of Arc
3041,760,786,3.0,Almost Famous
3042,760,788,3.0,Mrs. Doubtfire
3043,761,110,4.5,Three Colors: Red
3044,761,858,5.0,Sleepless in Seattle
3045,761,1246,4.0,Rocky Balboa
3046,761,1968,3.5,Fools Rush In
3047,761,2762,4.0,Young and Innocent
3048,761,2959,4.5,License to Wed
3049,761,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
3050,761,25,2.5,Jarhead
3051,761,260,5.0,The 39 Steps
3052,761,339,3.5,Night on Earth
3053,761,377,4.0,A Nightmare on Elm Street
3054,761,480,4.5,Monsoon Wedding
3055,761,527,4.0,Once Were Warriors
3056,763,3101,3.5,I Love You to Death
3057,764,480,4.5,Monsoon Wedding
3058,764,3101,5.0,I Love You to Death
3059,765,110,4.0,Three Colors: Red
3060,765,858,5.0,Sleepless in Seattle
3061,765,1968,4.0,Fools Rush In
3062,765,25,5.0,Jarhead
3063,765,141,3.0,Donnie Darko
3064,765,260,4.0,The 39 Steps
3065,765,377,3.0,A Nightmare on Elm Street
3066,765,780,2.0,The Passion of Joan of Arc
3067,765,500,3.0,Reservoir Dogs
3068,765,527,4.0,Once Were Warriors
3069,765,1092,1.0,The Third Man
3070,766,110,2.5,Three Colors: Red
3071,766,858,4.0,Sleepless in Seattle
3072,766,1246,2.0,Rocky Balboa
3073,766,1968,4.0,Fools Rush In
3074,766,2762,5.0,Young and Innocent
3075,766,4226,3.5,Shriek If You Know What I Did Last Friday the Thirteenth
3076,766,260,3.5,The 39 Steps
3077,766,339,3.0,Night on Earth
3078,766,377,2.5,A Nightmare on Elm Street
3079,766,648,3.0,Beauty and the Beast
3080,766,780,3.5,The Passion of Joan of Arc
3081,766,788,3.0,Mrs. Doubtfire
3082,766,480,2.5,Monsoon Wedding
3083,766,500,3.0,Reservoir Dogs
3084,766,527,4.5,Once Were Warriors
3085,767,339,4.0,Night on Earth
3086,768,110,2.5,Three Colors: Red
3087,768,2762,2.5,Young and Innocent
3088,768,260,0.5,The 39 Steps
3089,768,527,3.0,Once Were Warriors
3090,772,110,2.0,Three Colors: Red
3091,772,858,5.0,Sleepless in Seattle
3092,772,260,5.0,The 39 Steps
3093,772,377,3.0,A Nightmare on Elm Street
3094,772,648,4.0,Beauty and the Beast
3095,772,780,3.0,The Passion of Joan of Arc
3096,772,1552,3.0,Parenthood
3097,772,480,3.0,Monsoon Wedding
3098,772,527,3.0,Once Were Warriors
3099,773,110,2.0,Three Colors: Red
3100,773,858,5.0,Sleepless in Seattle
3101,773,1968,3.0,Fools Rush In
3102,773,58,4.0,Pirates of the Caribbean: Dead Man's Chest
3103,773,527,5.0,Once Were Warriors
3104,774,4226,2.0,Shriek If You Know What I Did Last Friday the Thirteenth
3105,774,58559,4.0,Confession of a Child of the Century
3106,775,858,4.0,Sleepless in Seattle
3107,775,2959,5.0,License to Wed
3108,775,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
3109,775,260,3.5,The 39 Steps
3110,775,377,2.5,A Nightmare on Elm Street
3111,775,648,2.5,Beauty and the Beast
3112,775,780,3.0,The Passion of Joan of Arc
3113,775,1552,3.0,Parenthood
3114,775,480,3.0,Monsoon Wedding
3115,775,500,2.5,Reservoir Dogs
3116,775,527,4.5,Once Were Warriors
3117,775,1092,1.0,The Third Man
3118,775,223,3.5,Rebecca
3119,776,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
3120,777,147,3.0,The 400 Blows
3121,778,110,2.0,Three Colors: Red
3122,778,147,4.0,The 400 Blows
3123,778,858,4.0,Sleepless in Seattle
3124,778,1246,4.0,Rocky Balboa
3125,778,2762,4.0,Young and Innocent
3126,778,2959,4.5,License to Wed
3127,778,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
3128,778,54503,3.5,The Mystery of Chess Boxing
3129,778,58559,4.0,Confession of a Child of the Century
3130,778,96821,3.5,Caesar Must Die
3131,778,25,4.0,Jarhead
3132,778,260,4.0,The 39 Steps
3133,778,377,3.5,A Nightmare on Elm Street
3134,778,648,3.5,Beauty and the Beast
3135,778,780,3.5,The Passion of Joan of Arc
3136,778,786,3.0,Almost Famous
3137,778,788,3.0,Mrs. Doubtfire
3138,778,480,3.0,Monsoon Wedding
3139,778,500,2.5,Reservoir Dogs
3140,778,527,3.5,Once Were Warriors
3141,778,223,4.0,Rebecca
3142,779,2959,4.5,License to Wed
3143,781,110,4.0,Three Colors: Red
3144,781,339,4.0,Night on Earth
3145,781,377,5.0,A Nightmare on Elm Street
3146,781,648,5.0,Beauty and the Beast
3147,781,480,4.0,Monsoon Wedding
3148,781,223,5.0,Rebecca
3149,782,2762,5.0,Young and Innocent
3150,786,1246,3.0,Rocky Balboa
3151,788,2762,5.0,Young and Innocent
3152,788,377,3.0,A Nightmare on Elm Street
3153,788,527,5.0,Once Were Warriors
3154,788,1092,4.0,The Third Man
3155,788,3101,4.0,I Love You to Death
3156,789,1422,3.0,The Departed
3157,790,260,5.0,The 39 Steps
3158,790,780,5.0,The Passion of Joan of Arc
3159,790,480,3.0,Monsoon Wedding
3160,790,3101,3.0,I Love You to Death
3161,792,110,4.0,Three Colors: Red
3162,792,147,2.0,The 400 Blows
3163,792,25,4.0,Jarhead
3164,792,260,3.0,The 39 Steps
